AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.49,-0.42,-10.07,-0.01,0.0,0.02
0.49,-0.42,-10.07,-0.01,0.01,0.03
0.48,-0.46,-9.98,-0.01,0.01,0.03
0.4,-0.43,-9.95,-0.01,0.01,0.02
0.42,-0.44,-9.94,-0.01,0.01,0.03
0.42,-0.44,-9.94,-0.01,0.02,0.02
0.39,-0.46,-10.01,-0.01,0.0,0.03
0.39,-0.43,-10.0,-0.02,0.01,0.02
0.44,-0.39,-10.05,-0.01,0.0,0.03
0.44,-0.39,-10.05,-0.01,0.0,0.04
0.41,-0.42,-9.94,-0.02,0.0,0.03
0.42,-0.37,-10.0,-0.01,0.01,0.03
0.42,-0.37,-10.0,-0.01,0.01,0.02
0.44,-0.38,-10.01,-0.01,0.01,0.03
0.45,-0.36,-10.03,-0.01,0.01,0.03
0.36,-0.46,-9.99,-0.02,0.01,0.02
0.36,-0.46,-9.99,-0.01,0.0,0.02
0.5,-0.4,-10.02,-0.01,0.01,0.02
0.44,-0.4,-10.01,-0.01,0.01,0.03
0.41,-0.49,-9.97,-0.01,0.0,0.03
0.41,-0.49,-9.97,-0.02,0.01,0.03
0.35,-0.41,-10.04,-0.0,0.0,0.03
0.43,-0.4,-10.07,-0.01,0.01,0.02
0.43,-0.4,-10.07,-0.0,0.01,0.03
0.39,-0.43,-10.0,-0.01,0.01,0.03
0.45,-0.45,-9.99,-0.01,0.0,0.03
0.49,-0.4,-9.95,-0.01,0.01,0.04
0.49,-0.4,-9.95,-0.01,0.01,0.03
0.44,-0.46,-10.13,-0.01,0.01,0.02
0.46,-0.44,-10.05,-0.01,0.01,0.03
0.46,-0.44,-10.05,-0.01,0.01,0.03
0.5,-0.34,-9.96,-0.0,0.01,0.03
0.4,-0.42,-9.93,-0.01,0.01,0.03
0.47,-0.42,-9.93,-0.01,0.01,0.03
0.47,-0.42,-9.93,-0.01,0.01,0.02
0.39,-0.47,-9.94,-0.02,0.01,0.02
0.47,-0.48,-9.92,-0.02,0.0,0.03
0.48,-0.48,-10.05,-0.01,0.01,0.03
0.48,-0.48,-10.05,-0.01,0.0,0.03
0.46,-0.4,-10.01,-0.02,0.0,0.03
0.44,-0.46,-9.96,-0.01,0.01,0.02
0.44,-0.46,-9.96,-0.01,0.0,0.03
0.45,-0.42,-9.98,-0.01,0.02,0.03
0.42,-0.4,-9.99,-0.01,0.01,0.03
0.43,-0.43,-10.09,-0.02,0.01,0.03
0.43,-0.43,-10.09,-0.01,0.0,0.03
0.43,-0.4,-10.01,-0.01,0.01,0.03
0.42,-0.35,-10.02,-0.01,0.01,0.03
0.41,-0.4,-10.03,-0.01,0.0,0.02
0.41,-0.4,-10.03,-0.01,0.0,0.03
0.49,-0.39,-10.02,-0.01,0.0,0.02
0.39,-0.35,-10.02,-0.01,0.0,0.03
0.37,-0.42,-9.95,-0.02,0.0,0.03
0.37,-0.42,-9.95,-0.0,0.01,0.03
0.48,-0.42,-9.98,-0.01,0.01,0.02
0.43,-0.39,-9.98,-0.01,0.0,0.03
0.43,-0.39,-9.98,-0.01,0.01,0.03
0.4,-0.43,-9.95,-0.01,0.01,0.03
0.42,-0.41,-10.0,-0.02,0.0,0.03
0.39,-0.42,-10.05,-0.02,0.0,0.03
0.39,-0.42,-10.05,-0.01,0.0,0.03
0.45,-0.39,-10.01,-0.01,0.01,0.02
0.44,-0.42,-9.98,-0.01,0.01,0.03
0.47,-0.39,-10.07,-0.01,0.0,0.03
0.47,-0.39,-10.07,-0.01,0.01,0.02
0.43,-0.45,-10.07,-0.02,0.01,0.03
0.38,-0.38,-9.95,-0.01,0.0,0.03
0.38,-0.38,-9.95,-0.01,0.0,0.03
0.41,-0.44,-9.98,-0.01,0.0,0.03
0.46,-0.44,-9.98,-0.01,0.0,0.03
0.37,-0.43,-9.96,-0.01,0.01,0.03
0.37,-0.43,-9.96,-0.01,0.01,0.02
0.44,-0.43,-9.93,-0.01,0.01,0.03
0.4,-0.37,-10.05,-0.01,0.02,0.03
0.46,-0.39,-9.98,-0.01,0.01,0.03
0.46,-0.39,-9.98,-0.01,0.0,0.03
0.47,-0.4,-9.96,-0.01,0.01,0.02
0.49,-0.42,-9.97,-0.01,0.0,0.03
0.49,-0.42,-9.97,-0.01,0.01,0.03
0.43,-0.46,-10.04,-0.02,0.01,0.03
0.46,-0.44,-9.93,-0.01,0.0,0.02
0.4,-0.43,-9.98,-0.01,0.01,0.02
0.4,-0.43,-9.98,-0.01,0.0,0.03
0.41,-0.41,-9.95,-0.01,0.01,0.02
0.41,-0.44,-9.98,-0.02,0.01,0.02
0.44,-0.42,-9.96,-0.02,0.01,0.03
0.44,-0.42,-9.96,-0.01,0.01,0.02
0.37,-0.39,-10.04,-0.01,0.01,0.03
0.49,-0.47,-10.01,-0.01,0.01,0.03
0.49,-0.47,-10.01,-0.01,0.01,0.03
0.37,-0.38,-9.97,-0.01,0.01,0.02
0.42,-0.37,-9.98,-0.02,0.01,0.03
0.38,-0.43,-10.0,-0.01,0.01,0.03
0.38,-0.43,-10.0,-0.01,0.01,0.03
0.42,-0.47,-9.96,-0.01,0.0,0.02
0.44,-0.41,-9.96,-0.01,0.01,0.03
0.41,-0.38,-10.01,-0.01,0.01,0.03
0.41,-0.38,-10.01,-0.0,0.0,0.02
0.44,-0.37,-9.99,-0.01,0.01,0.03
0.43,-0.45,-10.03,-0.01,0.01,0.02
0.43,-0.45,-10.03,-0.01,0.02,0.03
0.47,-0.43,-10.02,-0.02,0.01,0.02
0.46,-0.43,-9.96,-0.01,0.01,0.03
0.45,-0.34,-10.03,-0.01,0.01,0.03
0.45,-0.34,-10.03,-0.02,0.01,0.03
0.43,-0.39,-10.02,-0.01,0.01,0.03
0.48,-0.41,-9.99,-0.01,0.01,0.03
0.44,-0.41,-9.96,-0.01,0.01,0.03
0.44,-0.41,-9.96,-0.01,0.01,0.02
0.39,-0.41,-9.99,-0.01,0.0,0.03
0.41,-0.45,-9.94,-0.01,0.01,0.03
0.41,-0.45,-9.94,-0.02,0.01,0.03
0.42,-0.37,-10.03,-0.01,0.0,0.03
0.47,-0.47,-10.05,-0.02,0.01,0.03
0.44,-0.41,-10.0,-0.01,0.0,0.02
0.44,-0.41,-10.0,-0.01,0.0,0.02
0.48,-0.44,-10.03,-0.02,0.01,0.03
0.46,-0.38,-9.99,-0.01,0.01,0.03
0.44,-0.39,-10.0,-0.01,0.01,0.03
0.44,-0.39,-10.0,-0.01,0.0,0.02
0.44,-0.44,-9.98,-0.01,0.01,0.02
0.44,-0.46,-10.01,-0.01,0.01,0.02
0.44,-0.46,-10.01,-0.01,0.01,0.03
0.44,-0.39,-10.03,-0.01,0.01,0.02
0.42,-0.4,-10.07,-0.01,0.01,0.02
0.48,-0.41,-9.97,-0.01,0.0,0.03
0.48,-0.41,-9.97,-0.01,0.0,0.03
0.42,-0.45,-9.99,-0.01,0.01,0.03
0.42,-0.45,-10.04,-0.01,0.01,0.02
0.46,-0.41,-10.01,-0.01,0.01,0.02
0.46,-0.41,-10.01,-0.01,0.01,0.03
0.43,-0.46,-10.0,-0.01,0.01,0.03
0.42,-0.44,-10.01,-0.02,0.01,0.03
0.42,-0.44,-10.01,-0.01,0.0,0.02
0.39,-0.37,-10.01,-0.01,0.01,0.03
0.46,-0.47,-9.93,-0.01,0.01,0.02
0.49,-0.49,-9.98,-0.01,0.01,0.03
0.49,-0.49,-9.98,-0.01,0.0,0.02
0.42,-0.43,-9.97,-0.01,0.0,0.03
0.41,-0.46,-9.95,-0.01,0.01,0.03
0.41,-0.46,-9.95,-0.02,0.01,0.02
0.47,-0.41,-10.01,-0.01,0.01,0.03
0.46,-0.44,-9.94,-0.01,0.0,0.03
0.4,-0.44,-9.99,-0.01,0.01,0.03
0.4,-0.44,-9.99,-0.01,0.01,0.03
0.41,-0.42,-9.98,-0.02,0.01,0.03
0.45,-0.46,-9.99,-0.01,0.01,0.02
0.45,-0.44,-9.95,-0.0,0.01,0.02
0.45,-0.44,-9.95,-0.01,0.0,0.03
0.43,-0.45,-9.96,-0.02,0.01,0.03
0.35,-0.41,-9.97,-0.01,0.0,0.02
0.43,-0.41,-10.01,-0.01,0.01,0.03
0.43,-0.41,-10.01,-0.01,0.0,0.03
0.44,-0.39,-9.95,-0.01,0.01,0.03
0.46,-0.35,-9.95,-0.02,0.01,0.03
0.46,-0.35,-9.95,-0.01,0.0,0.03
0.41,-0.42,-10.02,-0.01,0.01,0.02
0.45,-0.43,-9.96,-0.02,0.01,0.02
0.5,-0.49,-9.96,-0.01,0.01,0.02
0.5,-0.49,-9.96,-0.02,0.02,0.03
0.47,-0.43,-10.07,-0.0,-0.0,0.02
0.45,-0.44,-9.98,-0.01,0.01,0.02
0.53,-0.38,-9.96,-0.01,0.01,0.03
0.53,-0.38,-9.96,-0.01,0.0,0.02
0.41,-0.42,-10.06,-0.01,0.01,0.02
0.42,-0.38,-9.96,-0.02,0.01,0.03
0.42,-0.38,-9.96,-0.01,0.0,0.03
0.44,-0.46,-10.03,-0.01,0.01,0.03
0.43,-0.43,-10.05,-0.01,0.01,0.03
0.39,-0.4,-10.02,-0.01,0.0,0.03
0.39,-0.4,-10.02,-0.01,0.01,0.03
0.39,-0.36,-9.98,-0.01,0.02,0.03
0.43,-0.43,-9.9,-0.01,0.01,0.03
0.51,-0.4,-10.04,-0.01,0.0,0.03
0.51,-0.4,-10.04,-0.01,0.01,0.02
0.42,-0.46,-9.92,-0.01,0.0,0.02
0.38,-0.45,-9.98,-0.01,0.01,0.03
0.38,-0.45,-9.98,-0.01,0.0,0.03
0.44,-0.47,-10.07,-0.01,0.0,0.02
0.44,-0.43,-9.99,-0.01,0.01,0.02
0.39,-0.4,-9.98,-0.01,0.01,0.03
0.39,-0.4,-9.98,-0.01,0.01,0.02
0.44,-0.38,-10.07,-0.01,0.0,0.03
0.47,-0.37,-10.04,-0.02,0.01,0.04
0.47,-0.37,-10.04,-0.01,0.01,0.02
0.46,-0.43,-9.95,-0.01,0.01,0.03
0.43,-0.39,-9.94,-0.01,0.01,0.02
0.45,-0.43,-10.01,-0.01,0.0,0.02
0.45,-0.43,-10.01,-0.01,-0.0,0.03
0.48,-0.4,-10.0,-0.01,0.01,0.03
0.41,-0.41,-9.96,-0.01,0.01,0.03
0.42,-0.39,-10.01,-0.01,0.0,0.02
0.42,-0.39,-10.01,-0.01,0.0,0.03
0.47,-0.48,-9.97,-0.01,0.01,0.03
0.45,-0.44,-10.03,-0.01,0.0,0.02
0.45,-0.44,-10.03,-0.01,0.01,0.03
0.4,-0.42,-10.0,-0.01,0.01,0.03
0.41,-0.39,-9.96,-0.01,0.0,0.03
0.43,-0.46,-10.07,-0.01,0.0,0.02
0.43,-0.46,-10.07,-0.02,0.02,0.03
0.44,-0.41,-10.04,-0.02,0.0,0.03
0.42,-0.44,-9.91,-0.01,0.0,0.03
0.46,-0.39,-10.0,-0.01,0.01,0.03
0.46,-0.39,-10.0,-0.01,0.01,0.02
0.44,-0.48,-10.05,-0.01,0.0,0.02
0.47,-0.41,-10.03,-0.01,0.01,0.03
0.41,-0.39,-10.11,-0.01,0.01,0.03
0.41,-0.39,-10.11,-0.01,0.01,0.02
0.37,-0.47,-10.05,-0.01,0.01,0.02
0.48,-0.39,-10.0,-0.01,0.01,0.02
0.48,-0.39,-10.0,-0.01,0.01,0.03
0.49,-0.38,-9.95,-0.02,0.01,0.03
0.46,-0.44,-10.02,-0.02,0.01,0.03
0.47,-0.36,-10.05,-0.01,0.01,0.03
0.47,-0.36,-10.05,-0.01,0.01,0.03
0.52,-0.4,-9.99,-0.01,0.01,0.03
0.41,-0.46,-10.02,-0.01,0.01,0.03
0.44,-0.42,-9.99,-0.0,0.01,0.03
0.44,-0.42,-9.99,-0.01,0.0,0.03
0.47,-0.38,-9.97,-0.01,0.01,0.03
0.42,-0.42,-9.99,-0.01,0.01,0.03
0.42,-0.42,-9.99,-0.01,0.01,0.03
0.41,-0.42,-10.03,-0.01,0.01,0.02
0.32,-0.45,-9.92,-0.01,0.0,0.03
0.41,-0.43,-9.95,-0.01,0.01,0.02
0.41,-0.43,-9.95,-0.0,0.0,0.02
0.48,-0.39,-9.95,-0.01,0.0,0.03
0.43,-0.4,-9.98,-0.02,0.01,0.02
0.49,-0.42,-9.96,-0.01,0.01,0.03
0.49,-0.42,-9.96,-0.01,0.01,0.02
0.47,-0.46,-9.98,-0.02,0.0,0.03
0.43,-0.43,-10.02,-0.0,0.01,0.03
0.43,-0.43,-10.02,-0.01,0.01,0.03
0.42,-0.41,-10.0,-0.01,0.0,0.03
0.41,-0.44,-10.04,-0.01,0.01,0.03
0.44,-0.41,-10.02,-0.01,0.0,0.03
0.44,-0.41,-10.02,-0.01,0.01,0.03
0.4,-0.49,-10.01,-0.0,0.01,0.02
0.43,-0.44,-10.01,-0.01,0.01,0.03
0.46,-0.46,-10.03,-0.01,0.01,0.03
0.46,-0.46,-10.03,-0.01,0.02,0.03
0.42,-0.42,-9.99,-0.01,0.01,0.03
0.45,-0.37,-9.98,-0.02,0.0,0.03
0.45,-0.37,-9.98,-0.01,0.01,0.03
0.46,-0.46,-10.05,-0.0,0.01,0.03
0.49,-0.42,-10.03,-0.01,0.01,0.02
0.42,-0.48,-10.04,-0.01,0.0,0.03
0.42,-0.48,-10.04,-0.02,0.01,0.03
0.44,-0.43,-9.98,-0.02,0.0,0.03
0.4,-0.39,-9.96,-0.02,0.0,0.03
0.39,-0.35,-10.07,-0.01,0.0,0.02
0.39,-0.35,-10.07,-0.01,0.01,0.02
0.43,-0.4,-10.01,-0.01,0.01,0.03
0.44,-0.47,-9.92,-0.01,0.01,0.02
0.44,-0.47,-9.92,-0.01,0.0,0.03
0.44,-0.4,-10.01,-0.0,0.0,0.02
0.45,-0.45,-9.97,-0.01,0.01,0.02
0.4,-0.41,-10.05,-0.02,0.01,0.02
0.4,-0.41,-10.05,-0.01,0.01,0.03
0.49,-0.41,-10.03,-0.01,0.01,0.03
0.37,-0.41,-10.0,-0.01,0.01,0.03
0.43,-0.39,-9.98,-0.01,0.01,0.03
0.43,-0.39,-9.98,-0.01,0.01,0.03
0.44,-0.41,-9.96,-0.01,0.01,0.03
0.42,-0.45,-10.03,-0.02,0.02,0.03
0.42,-0.45,-10.03,-0.02,0.01,0.02
0.49,-0.41,-10.01,-0.01,0.01,0.03
0.44,-0.42,-10.01,-0.01,0.0,0.02
0.39,-0.48,-10.02,-0.01,0.01,0.02
0.39,-0.48,-10.02,-0.01,0.01,0.02
0.43,-0.4,-10.01,-0.01,0.01,0.02
0.44,-0.41,-9.97,-0.02,0.01,0.02
0.45,-0.44,-9.93,-0.01,0.01,0.02
0.45,-0.44,-9.93,-0.01,0.01,0.02
0.44,-0.41,-10.07,-0.01,0.01,0.03
0.45,-0.45,-10.02,-0.02,0.02,0.02
0.45,-0.45,-10.02,-0.01,0.0,0.03
0.46,-0.46,-10.01,-0.02,0.0,0.03
0.46,-0.45,-10.0,-0.02,0.01,0.03
0.4,-0.46,-9.97,-0.02,0.01,0.03
0.4,-0.46,-9.97,-0.01,0.0,0.02
0.42,-0.45,-9.99,-0.01,0.01,0.03
0.46,-0.44,-9.96,-0.01,0.0,0.03
0.43,-0.42,-10.0,-0.01,0.01,0.02
0.43,-0.42,-10.0,-0.02,0.01,0.03
0.46,-0.41,-9.96,-0.01,0.01,0.03
0.43,-0.41,-10.03,-0.01,0.0,0.03
0.43,-0.41,-10.03,-0.02,0.01,0.03
0.5,-0.44,-10.04,-0.01,0.01,0.02
0.39,-0.41,-9.96,-0.01,0.01,0.03
0.42,-0.39,-9.95,-0.01,0.01,0.02
0.42,-0.39,-9.95,-0.01,0.01,0.02
0.44,-0.44,-9.99,-0.02,0.01,0.03
0.47,-0.37,-9.99,-0.01,0.0,0.03
0.49,-0.45,-9.96,-0.02,0.0,0.02
0.49,-0.45,-9.96,-0.01,0.01,0.02
0.46,-0.43,-9.95,-0.02,0.01,0.03
0.43,-0.41,-10.02,-0.0,0.0,0.03
0.43,-0.41,-10.02,-0.01,0.0,0.02
0.49,-0.4,-10.0,-0.01,0.01,0.03
0.46,-0.43,-10.06,-0.02,0.01,0.03
0.46,-0.45,-9.96,-0.01,0.01,0.03
0.46,-0.45,-9.96,-0.02,0.01,0.03
0.42,-0.4,-10.07,-0.01,0.01,0.02
0.43,-0.42,-9.92,-0.01,0.0,0.02
0.4,-0.39,-10.03,-0.02,0.01,0.03
0.4,-0.39,-10.03,-0.01,0.0,0.03
0.44,-0.49,-10.01,-0.01,0.01,0.02
0.47,-0.39,-10.02,-0.01,0.0,0.03
0.39,-0.39,-10.03,-0.01,0.01,0.03
0.39,-0.39,-10.03,-0.01,0.01,0.02
0.44,-0.5,-10.05,-0.0,0.0,0.03
0.39,-0.42,-9.98,-0.01,0.0,0.03
0.39,-0.42,-9.98,-0.01,0.01,0.03
0.41,-0.39,-9.93,-0.01,0.0,0.03
0.43,-0.44,-10.0,-0.01,0.01,0.03
0.41,-0.49,-10.01,-0.01,0.01,0.03
0.41,-0.49,-10.01,-0.01,0.01,0.03
0.4,-0.42,-9.96,-0.01,0.01,0.03
0.48,-0.46,-9.98,-0.01,0.01,0.02
0.48,-0.46,-9.98,-0.02,0.01,0.03
0.4,-0.43,-10.1,-0.01,0.01,0.02
0.43,-0.46,-9.99,-0.01,0.01,0.02
0.36,-0.41,-10.09,-0.01,0.02,0.03
0.36,-0.41,-10.09,-0.01,0.01,0.03
0.4,-0.39,-10.06,-0.01,0.01,0.02
0.5,-0.43,-9.93,-0.01,0.01,0.03
0.39,-0.47,-10.0,-0.02,0.01,0.03
0.39,-0.47,-10.0,-0.01,0.01,0.02
0.43,-0.4,-10.01,-0.01,0.01,0.02
0.45,-0.47,-10.0,-0.01,0.01,0.03
0.45,-0.47,-10.0,-0.01,0.01,0.03
0.48,-0.46,-9.95,-0.01,0.01,0.03
0.41,-0.31,-9.97,-0.01,0.01,0.02
0.49,-0.45,-9.96,-0.01,0.0,0.02
0.49,-0.45,-9.96,-0.01,0.01,0.02
0.46,-0.42,-10.05,-0.01,0.01,0.02
0.46,-0.36,-10.04,-0.01,0.01,0.03
0.43,-0.41,-9.93,-0.01,0.01,0.03
0.43,-0.41,-9.93,-0.02,0.01,0.03
0.37,-0.4,-9.95,-0.01,0.01,0.03
0.42,-0.46,-10.03,-0.01,0.0,0.02
0.42,-0.46,-10.03,-0.01,0.0,0.02
0.43,-0.44,-9.93,-0.0,0.01,0.03
0.45,-0.41,-9.98,-0.02,0.01,0.02
0.43,-0.43,-10.01,-0.01,0.01,0.03
0.43,-0.43,-10.01,-0.01,0.01,0.03
0.42,-0.52,-9.98,-0.02,0.0,0.03
0.43,-0.4,-9.96,-0.01,0.0,0.03
0.44,-0.39,-9.98,-0.02,0.01,0.02
0.44,-0.39,-9.98,-0.01,0.01,0.03
0.4,-0.4,-9.99,-0.01,0.01,0.02
0.43,-0.45,-9.99,-0.01,0.01,0.03
0.43,-0.45,-9.99,-0.01,0.0,0.02
0.49,-0.48,-9.97,-0.01,0.0,0.03
0.44,-0.48,-9.98,-0.02,0.01,0.02
0.44,-0.46,-10.01,-0.01,0.01,0.03
0.44,-0.46,-10.01,-0.01,0.01,0.03
0.4,-0.46,-10.0,-0.01,0.0,0.03
0.49,-0.4,-10.07,-0.01,0.01,0.03
0.42,-0.43,-9.92,-0.01,-0.0,0.03
0.42,-0.43,-9.92,-0.01,0.02,0.03
0.43,-0.41,-9.96,-0.01,0.01,0.03
0.39,-0.41,-9.92,-0.02,0.0,0.02
0.39,-0.41,-9.92,-0.01,0.01,0.03
0.48,-0.39,-10.07,-0.01,0.0,0.02
0.39,-0.42,-9.97,-0.01,0.01,0.02
0.43,-0.37,-9.88,-0.01,0.01,0.03
0.43,-0.37,-9.88,-0.01,0.01,0.03
0.44,-0.46,-9.98,-0.02,0.01,0.03
0.46,-0.41,-9.97,-0.01,0.0,0.04
0.46,-0.41,-9.97,-0.02,0.01,0.02
0.41,-0.47,-9.97,-0.01,0.01,0.03
0.44,-0.41,-10.01,-0.01,0.0,0.03
0.5,-0.38,-10.01,-0.01,0.01,0.02
0.5,-0.38,-10.01,-0.01,0.0,0.03
0.46,-0.42,-9.96,-0.01,0.01,0.02
0.42,-0.39,-9.94,-0.01,0.01,0.03
0.45,-0.4,-10.0,-0.01,0.01,0.03
0.45,-0.4,-10.0,-0.01,0.01,0.02
0.4,-0.36,-9.96,-0.01,0.01,0.03
0.42,-0.46,-9.99,-0.01,0.01,0.03
0.42,-0.46,-9.99,-0.02,0.01,0.02
0.45,-0.43,-10.04,-0.02,0.01,0.03
0.38,-0.42,-9.95,-0.02,0.01,0.03
0.4,-0.4,-10.03,-0.01,0.01,0.03
0.4,-0.4,-10.03,-0.01,0.01,0.02
0.4,-0.39,-9.98,-0.01,0.02,0.03
0.39,-0.37,-10.03,-0.01,0.01,0.03
0.35,-0.48,-9.99,-0.0,0.01,0.03
0.35,-0.48,-9.99,-0.01,0.01,0.03
0.45,-0.43,-9.92,-0.02,0.01,0.03
0.43,-0.36,-10.0,-0.01,0.01,0.03
0.43,-0.36,-10.0,-0.01,0.01,0.03
0.43,-0.44,-10.04,-0.01,0.0,0.02
0.42,-0.42,-9.95,-0.01,0.01,0.03
0.46,-0.45,-10.0,-0.01,0.01,0.03
0.46,-0.45,-10.0,-0.01,0.0,0.03
0.38,-0.37,-9.92,-0.01,0.01,0.02
0.39,-0.42,-10.0,-0.01,0.02,0.02
0.43,-0.47,-10.01,-0.01,0.0,0.02
0.43,-0.47,-10.01,-0.02,0.01,0.02
0.37,-0.47,-10.07,-0.01,0.0,0.02
0.47,-0.42,-10.02,-0.01,0.01,0.02
0.47,-0.42,-10.02,-0.01,0.0,0.03
0.47,-0.46,-10.04,-0.0,0.01,0.03
0.49,-0.43,-10.1,-0.01,0.01,0.02
0.42,-0.43,-10.03,-0.01,0.02,0.03
0.42,-0.43,-10.03,-0.01,0.01,0.02
0.47,-0.45,-9.98,-0.02,0.01,0.02
0.43,-0.39,-9.97,-0.01,0.01,0.02
0.42,-0.47,-10.02,-0.01,0.01,0.02
0.42,-0.47,-10.02,-0.01,0.01,0.03
0.38,-0.43,-9.96,-0.01,0.0,0.03
0.41,-0.4,-9.93,-0.01,0.0,0.03
0.41,-0.4,-9.93,-0.02,0.01,0.02
0.4,-0.41,-10.0,-0.01,0.01,0.03
0.43,-0.44,-10.01,-0.01,0.01,0.02
0.44,-0.41,-10.0,-0.01,0.01,0.02
0.44,-0.41,-10.0,-0.01,0.01,0.03
0.44,-0.4,-10.02,-0.01,0.01,0.03
0.41,-0.44,-9.97,-0.01,0.0,0.02
0.4,-0.37,-10.01,-0.01,0.01,0.02
0.4,-0.37,-10.01,-0.01,0.0,0.03
0.49,-0.36,-9.99,-0.01,0.01,0.03
0.39,-0.44,-9.98,-0.02,0.0,0.02
0.39,-0.44,-9.98,-0.01,0.01,0.03
0.45,-0.43,-9.99,-0.01,0.02,0.03
0.43,-0.42,-9.96,-0.01,0.01,0.03
0.4,-0.42,-9.95,-0.01,0.01,0.02
0.4,-0.42,-9.95,-0.01,0.01,0.04
0.42,-0.41,-10.02,-0.01,0.01,0.03
0.4,-0.39,-10.04,-0.02,0.0,0.03
0.46,-0.48,-9.96,-0.01,0.01,0.03
0.46,-0.48,-9.96,-0.01,0.01,0.03
0.35,-0.47,-9.99,-0.01,0.01,0.03
0.41,-0.47,-9.98,-0.01,0.01,0.03
0.41,-0.47,-9.98,-0.01,0.01,0.02
0.43,-0.49,-9.99,-0.01,0.01,0.03
0.44,-0.44,-10.01,-0.01,0.01,0.03
0.38,-0.47,-10.03,-0.01,0.01,0.03
0.38,-0.47,-10.03,-0.01,0.01,0.02
0.46,-0.4,-10.0,-0.01,0.01,0.04
0.41,-0.4,-10.02,-0.01,0.01,0.02
0.42,-0.46,-9.98,-0.01,0.01,0.02
0.42,-0.46,-9.98,-0.01,0.01,0.02
0.45,-0.41,-10.0,-0.02,0.01,0.03
0.41,-0.46,-9.94,-0.01,0.01,0.02
0.41,-0.46,-9.94,-0.01,-0.0,0.03
0.37,-0.39,-10.0,-0.01,0.01,0.03
0.36,-0.43,-9.99,-0.01,0.01,0.03
0.42,-0.46,-9.96,-0.01,0.01,0.03
0.42,-0.46,-9.96,-0.01,0.01,0.02
0.39,-0.45,-9.94,-0.01,0.0,0.03
0.41,-0.45,-10.04,-0.02,0.01,0.02
0.44,-0.42,-9.97,-0.01,0.0,0.03
0.44,-0.42,-9.97,-0.01,0.01,0.02
0.42,-0.38,-9.97,-0.01,0.0,0.03
0.42,-0.47,-10.02,-0.01,0.01,0.03
0.42,-0.47,-10.02,-0.02,0.0,0.03
0.44,-0.46,-10.04,-0.01,0.01,0.02
0.43,-0.43,-9.95,-0.01,0.01,0.02
0.4,-0.38,-10.05,-0.02,0.0,0.03
0.4,-0.38,-10.05,-0.01,0.01,0.03
0.43,-0.4,-9.93,-0.02,0.0,0.03
0.38,-0.5,-9.96,-0.01,0.01,0.02
0.45,-0.39,-10.0,-0.02,0.01,0.03
0.45,-0.39,-10.0,-0.01,0.01,0.02
0.48,-0.42,-10.0,-0.01,0.01,0.02
0.47,-0.35,-10.0,-0.01,0.0,0.02
0.47,-0.35,-10.0,-0.01,0.01,0.02
0.43,-0.41,-9.98,-0.01,0.01,0.03
0.43,-0.46,-9.97,-0.01,0.0,0.03
0.44,-0.4,-10.07,-0.01,0.01,0.03
0.44,-0.4,-10.07,-0.01,0.01,0.03
0.4,-0.43,-10.03,-0.02,0.0,0.03
0.42,-0.37,-9.99,-0.01,0.0,0.02
0.37,-0.35,-9.98,-0.02,0.01,0.03
0.37,-0.35,-9.98,-0.01,0.01,0.03
0.46,-0.46,-10.01,-0.01,0.0,0.03
0.39,-0.4,-10.01,-0.01,0.0,0.03
0.39,-0.4,-10.01,-0.01,0.0,0.03
0.37,-0.43,-9.98,-0.01,0.01,0.03
0.42,-0.4,-9.89,-0.01,0.0,0.03
0.4,-0.44,-10.0,-0.01,0.01,0.03
0.4,-0.44,-10.0,-0.01,0.01,0.03
0.41,-0.44,-9.94,-0.01,0.01,0.03
0.49,-0.43,-10.01,-0.01,0.01,0.03
0.39,-0.48,-9.98,-0.02,0.01,0.03
0.39,-0.48,-9.98,-0.01,0.01,0.03
0.38,-0.43,-10.08,-0.01,0.0,0.03
0.44,-0.41,-10.03,-0.01,0.01,0.03
0.44,-0.41,-10.03,-0.01,0.01,0.03
0.49,-0.44,-10.01,-0.01,0.01,0.03
0.41,-0.44,-10.07,-0.01,0.01,0.03
0.45,-0.44,-9.99,-0.01,0.01,0.03
0.45,-0.44,-9.99,-0.0,0.01,0.03
0.46,-0.43,-10.0,-0.01,0.01,0.03
0.44,-0.5,-10.04,-0.01,0.01,0.03
0.37,-0.38,-10.05,-0.02,0.01,0.03
0.37,-0.38,-10.05,-0.01,0.0,0.02
0.44,-0.46,-10.0,-0.01,0.0,0.03
0.43,-0.53,-10.01,-0.01,0.01,0.03
0.43,-0.53,-10.01,-0.01,0.01,0.03
0.42,-0.43,-9.96,-0.01,0.01,0.02
0.41,-0.38,-10.0,-0.02,0.01,0.02
0.38,-0.38,-9.98,-0.01,0.01,0.03
0.38,-0.38,-9.98,-0.01,0.01,0.03
0.39,-0.44,-10.03,-0.01,0.01,0.03
0.46,-0.41,-10.0,-0.01,0.01,0.03
0.46,-0.42,-9.93,-0.01,0.0,0.03
0.46,-0.42,-9.93,-0.01,0.01,0.03
0.48,-0.52,-10.05,-0.01,0.0,0.01
0.43,-0.46,-9.95,-0.01,0.01,0.02
0.43,-0.46,-9.95,-0.01,0.01,0.03
0.45,-0.42,-9.97,-0.01,0.01,0.03
0.42,-0.43,-10.0,-0.01,0.0,0.03
